type,_algorithm,commodity_name,id,entity_name,Description,Activities,kind,qty_tons,date,flag_country,company,tonnage,length_overall,style,fish_species_present
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30578cdb,,,,,50.625,2035-10-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30579407,,,,,-9.375,2035-10-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3058093b,,,,,60.0,2035-10-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30581013,,,,,15.0,2035-11-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3058204f,,,,,1.875,2035-11-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3058398b,,,,,31.875000000000004,2035-11-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30584e50,,,,,31.875000000000004,2035-11-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30586a0d,,,,,43.125,2035-03-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_305923dc,,,,,54.37499999999999,2035-03-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_305936cf,,,,,80.625,2035-03-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30594fc6,,,,,60.0,2035-03-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3059672e,,,,,46.75,2035-11-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_305977f2,,,,,57.75,2035-11-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30598d85,,,,,39.875,2035-11-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30599d46,,,,,27.5,2035-11-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30600c5c,,,,,44.0,2035-11-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30602a7c,,,,,35.75,2035-07-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30603eae,,,,,35.75,2035-08-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30604d4d,,,,,45.375,2035-08-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306050d4,,,,,0.0,2035-08-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306073eb,,,,,39.875,2035-08-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30608c5b,,,,,26.125,2035-08-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30609362,,,,,38.50000000000001,2035-08-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3061099f,,,,,46.75,2035-08-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30611e58,,,,,-4.125,2035-08-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306121c8,,,,,34.375,2035-08-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30613613,,,,,30.25,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30614cc6,,,,,46.75,2035-09-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30615a5f,,,,,33.0,2035-09-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30616c80,,,,,49.5,2035-09-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30618a20,,,,,4.125,2035-09-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30619620,,,,,50.875,2035-09-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306209aa,,,,,31.625,2035-09-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30621ebd,,,,,19.250000000000004,2035-09-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306229ef,,,,,35.75,2035-09-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30623c77,,,,,41.25,2035-10-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306249e8,,,,,26.125,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3062517d,,,,,44.0,2035-10-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30632b33,,,,,54.25,2035-11-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3064198a,,,,,56.0,2035-08-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30642e8d,,,,,61.24999999999999,2035-08-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30643ebf,,,,,47.25,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306447c1,,,,,22.75,2035-08-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30645f1a,,,,,57.75,2035-08-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3064686c,,,,,19.25,2035-08-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30647e06,,,,,28.0,2035-08-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30648b71,,,,,40.25,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306499b4,,,,,70.0,2035-09-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306506f3,,,,,24.500000000000004,2035-09-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30651f30,,,,,31.5,2035-09-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30652c13,,,,,40.25,2035-09-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30653d3a,,,,,57.75,2035-09-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30654996,,,,,45.5,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3065574b,,,,,70.0,2035-09-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306564ee,,,,,24.500000000000004,2035-09-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306576f5,,,,,66.5,2035-09-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30658c2d,,,,,54.25,2035-10-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306592b5,,,,,49.00000000000001,2035-10-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306606c7,,,,,22.75,2035-10-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30661d48,,,,,42.0,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306628ab,,,,,40.25,2035-10-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30663318,,,,,45.5,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3066427e,,,,,-1.75,2035-10-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30665466,,,,,49.00000000000001,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306664cd,,,,,36.75,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30667047,,,,,49.00000000000001,2035-10-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306687af,,,,,52.5,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30670fc1,,,,,64.75,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30671c81,,,,,63.0,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30673e13,,,,,40.5,2035-09-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3067488c,,,,,45.0,2035-10-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3067552c,,,,,-4.5,2035-10-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30676cd7,,,,,31.5,2035-10-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306771d1,,,,,40.5,2035-10-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30678b81,,,,,28.5,2035-10-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3067986a,,,,,1.5,2035-10-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30680c1a,,,,,37.5,2035-10-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306811dd,,,,,37.5,2035-10-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30682647,,,,,4.5,2035-11-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3068317d,,,,,37.5,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30684b3c,,,,,-7.5,2035-09-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3068585e,,,,,33.0,2035-11-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306867b8,,,,,25.500000000000004,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306879ac,,,,,31.5,2035-11-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30688284,,,,,3.0,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30689de6,,,,,52.5,2035-11-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_306906eb,,,,,37.5,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30691be0,,,,,-3.0,2035-11-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30695596,,,,,34.5,2035-09-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30702ff0,,,,,22.5,2035-09-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30703c19,,,,,46.5,2035-09-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30704d88,,,,,22.5,2035-09-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30705138,,,,,40.5,2035-09-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30706a64,,,,,57.0,2035-09-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307074f9,,,,,60.0,2035-10-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30712fed,,,,,45.375,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30713d84,,,,,4.125,2035-10-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3071496d,,,,,30.25,2035-10-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307150a5,,,,,45.375,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3071603b,,,,,39.875,2035-10-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30717901,,,,,2.75,2035-11-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30718061,,,,,63.25,2035-11-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307200df,,,,,64.625,2035-11-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30721d2e,,,,,26.125,2035-11-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3072258f,,,,,27.5,2035-11-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30723715,,,,,48.125,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30724c68,,,,,23.375,2035-11-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307253e8,,,,,52.25,2035-11-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3072632b,,,,,31.625,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30727de6,,,,,52.25,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3072860a,,,,,72.875,2035-11-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30739a22,,,,,28.125,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30740390,,,,,-5.625,2035-10-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30741521,,,,,31.500000000000004,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30742a1d,,,,,42.75,2035-10-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30743a2d,,,,,25.875,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3074485b,,,,,38.25,2035-10-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307454dc,,,,,24.75,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307463a5,,,,,27.0,2035-11-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307479d8,,,,,-5.625,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307485d2,,,,,34.875,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30750b67,,,,,24.75,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3075152b,,,,,41.625,2035-11-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30752552,,,,,-4.5,2035-11-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30753949,,,,,3.375,2035-11-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30754541,,,,,34.875,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3075590a,,,,,30.375000000000004,2035-11-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30758cf7,,,,,-5.625,2035-07-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307597e4,,,,,31.500000000000004,2035-07-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30761fc6,,,,,7.875000000000001,2035-07-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30762ac7,,,,,38.25,2035-08-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30763033,,,,,40.5,2035-08-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30764d70,,,,,32.625,2035-08-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30765a72,,,,,38.25,2035-08-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307674ed,,,,,4.5,2035-08-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307692d4,,,,,32.625,2035-08-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30773848,,,,,23.625,2035-08-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30774ed6,,,,,36.0,2035-08-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30776c88,,,,,29.25,2035-08-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307778a2,,,,,24.75,2035-08-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30778b86,,,,,20.25,2035-08-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3077983a,,,,,19.125,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30780f4e,,,,,29.25,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307817f9,,,,,34.875,2035-05-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30783f4c,,,,,37.125,2035-05-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30784bce,,,,,37.125,2035-05-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30785cbb,,,,,32.625,2035-05-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307867bd,,,,,23.625,2035-05-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307878c6,,,,,4.5,2035-05-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3078821a,,,,,43.875,2035-05-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30789188,,,,,45.0,2035-05-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30790f09,,,,,45.0,2035-05-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3079182e,,,,,29.25,2035-05-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307923f8,,,,,51.75,2035-06-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3079515f,,,,,49.5,2035-09-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3079657a,,,,,20.25,2035-10-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307973ab,,,,,6.5,2035-08-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_307988bf,,,,,9.75,2035-09-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30799c1b,,,,,8.5,2035-09-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30800b66,,,,,5.5,2035-09-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30801530,,,,,2.5,2035-09-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308023fd,,,,,8.0,2035-09-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30803011,,,,,5.75,2035-09-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30804be7,,,,,7.75,2035-09-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30805cfd,,,,,8.0,2035-10-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308061a1,,,,,9.0,2035-10-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308071a3,,,,,5.5,2035-10-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3080809d,,,,,8.0,2035-08-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30809b31,,,,,6.25,2035-10-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308105ef,,,,,8.75,2035-10-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30811cd2,,,,,8.5,2035-10-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3081214c,,,,,8.0,2035-10-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3081383e,,,,,5.5,2035-10-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308148ab,,,,,8.25,2035-11-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30815fa3,,,,,8.5,2035-11-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30816b49,,,,,8.75,2035-11-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30817c5a,,,,,5.5,2035-11-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30818a31,,,,,7.249999999999999,2035-11-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3081966f,,,,,8.75,2035-08-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308206c8,,,,,5.5,2035-11-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30821ffc,,,,,4.75,2035-11-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30822e94,,,,,4.75,2035-11-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30823571,,,,,6.0,2035-11-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30830a38,,,,,5.75,2035-08-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30834899,,,,,2.0,2035-08-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30835473,,,,,7.249999999999999,2035-08-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30836a2e,,,,,5.75,2035-08-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308379bb,,,,,7.75,2035-08-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3083806a,,,,,6.0,2035-09-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308405ca,,,,,15.0,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30841778,,,,,12.0,2035-10-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308421f2,,,,,8.625,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30843d4f,,,,,14.625,2035-10-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308448a8,,,,,8.25,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30845f90,,,,,14.25,2035-10-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3084607d,,,,,9.375,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_3084708e,,,,,0.375,2035-11-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30848126,,,,,11.625,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30849fbd,,,,,10.875,2035-11-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308516a2,,,,,6.0,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_308529c9,,,,,8.625,2035-11-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_30854fc7,,,,,11.25,2035-11-22,,,,,,
